id,time,city,job,number_employees,major,level
18657,1727784049000,Đà Nẵng,Data Scientist,1,Công nghệ thông tin,senior
18658,1723922747000,Đà Nẵng,DevOps Engineer,3,Công nghệ thông tin,junior
18659,1687047861000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,senior
18660,1710087566000,Hà Nội,Backend Developer,1,Công nghệ thông tin,middle
18661,1683976143000,Hà Nội,ReactJs,1,Công nghệ thông tin,fresher
18662,1681525553000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,junior
18663,1710239594000,Hồ Chí Minh,Backend Developer,3,Công nghệ thông tin,middle
18664,1731179671000,Hồ Chí Minh,NodeJs,2,Công nghệ thông tin,intern
18665,1721024721000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,fresher
18666,1676567046000,Hà Nội,Backend Developer,3,Công nghệ thông tin,junior
18667,1729104385000,Hồ Chí Minh,Java Developer,3,Công nghệ thông tin,fresher
18668,1688482696000,Hồ Chí Minh,ReactJs,3,Công nghệ thông tin,junior
18669,1711055413000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,middle
18670,1677893160000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,senior
18671,1723872897000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,junior
18672,1719037377000,Đà Nẵng,Python Developer,2,Công nghệ thông tin,junior
18673,1709511637000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,intern
18674,1733227103000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,fresher
18675,1718879503000,Hà Nội,Data Scientist,2,Công nghệ thông tin,fresher
18676,1679872903000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,fresher
18677,1732089161000,Đà Nẵng,Java Developer,3,Công nghệ thông tin,junior
18678,1724563908000,Hồ Chí Minh,DevOps Engineer,3,Công nghệ thông tin,middle
18679,1690313517000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,junior
18680,1711966479000,Đà Nẵng,ReactJs,2,Công nghệ thông tin,middle
18681,1673858585000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,fresher
18682,1678245714000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,intern
18683,1715792691000,Đà Nẵng,Java Developer,3,Công nghệ thông tin,middle
18684,1709138972000,Hồ Chí Minh,ReactJs,3,Công nghệ thông tin,intern
18685,1711762993000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,senior
18686,1721252124000,Hà Nội,NodeJs,3,Công nghệ thông tin,fresher
18687,1707025537000,Hồ Chí Minh,Python Developer,2,Công nghệ thông tin,fresher
18688,1702110707000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,junior
18689,1676479620000,Hồ Chí Minh,Frontend Developer,2,Công nghệ thông tin,intern
18690,1734001583000,Hà Nội,Frontend Developer,3,Công nghệ thông tin,middle
18691,1689160986000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,middle
18692,1717333568000,Hồ Chí Minh,ReactJs,1,Công nghệ thông tin,middle
18693,1725047086000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,fresher
18694,1726521551000,Hà Nội,Backend Developer,1,Công nghệ thông tin,fresher
18695,1728131309000,Hà Nội,Python Developer,1,Công nghệ thông tin,intern
18696,1673687645000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,junior
18697,1685620855000,Hà Nội,DevOps Engineer,1,Công nghệ thông tin,junior
18698,1694616896000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,senior
18699,1731080274000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,fresher
18700,1718458728000,Hà Nội,ReactJs,2,Công nghệ thông tin,middle
18701,1718094434000,Hồ Chí Minh,Frontend Developer,2,Công nghệ thông tin,middle
18702,1731375411000,Hà Nội,Backend Developer,1,Công nghệ thông tin,junior
18703,1695797912000,Đà Nẵng,Java Developer,1,Công nghệ thông tin,senior
18704,1696202153000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,intern
18705,1713684431000,Hà Nội,Java Developer,3,Công nghệ thông tin,middle
18706,1718281664000,Hà Nội,Data Scientist,3,Công nghệ thông tin,fresher
18707,1704835005000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,fresher
18708,1703661394000,Hà Nội,Python Developer,3,Công nghệ thông tin,middle
18709,1698191620000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,fresher
18710,1690205569000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,intern
18711,1698554556000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,intern
18712,1723222492000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,intern
18713,1723241380000,Hồ Chí Minh,Frontend Developer,1,Công nghệ thông tin,middle
18714,1693175990000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,fresher
18715,1692388283000,Hà Nội,Java Developer,1,Công nghệ thông tin,senior
18716,1696400950000,Hà Nội,DevOps Engineer,3,Công nghệ thông tin,fresher
18717,1725944877000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,junior
18718,1698813648000,Hà Nội,DevOps Engineer,3,Công nghệ thông tin,intern
18719,1726889749000,Hà Nội,NodeJs,1,Công nghệ thông tin,intern
18720,1714368416000,Đà Nẵng,Backend Developer,3,Công nghệ thông tin,senior
18721,1710535906000,Hà Nội,Backend Developer,3,Công nghệ thông tin,junior
18722,1681338215000,Hà Nội,Python Developer,3,Công nghệ thông tin,fresher
18723,1710689980000,Hồ Chí Minh,Python Developer,2,Công nghệ thông tin,senior
18724,1728335938000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,fresher
18725,1681280857000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,junior
18726,1706646297000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,middle
18727,1682769106000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,senior
18728,1705343100000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,middle
18729,1692847872000,Hà Nội,Backend Developer,2,Công nghệ thông tin,junior
18730,1705966036000,Hà Nội,Java Developer,2,Công nghệ thông tin,junior
18731,1733903030000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,intern
18732,1727443148000,Hồ Chí Minh,NodeJs,1,Công nghệ thông tin,junior
18733,1683995046000,Đà Nẵng,Python Developer,2,Công nghệ thông tin,fresher
18734,1684189629000,Hà Nội,Backend Developer,3,Công nghệ thông tin,senior
18735,1691369267000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,fresher
18736,1722876728000,Hồ Chí Minh,Python Developer,2,Công nghệ thông tin,senior
18737,1715392338000,Hồ Chí Minh,ReactJs,3,Công nghệ thông tin,middle
18738,1701713654000,Hồ Chí Minh,ReactJs,3,Công nghệ thông tin,middle
18739,1712552400000,Hà Nội,Java Developer,1,Công nghệ thông tin,junior
18740,1689689847000,Đà Nẵng,Java Developer,1,Công nghệ thông tin,senior
18741,1691990722000,Hồ Chí Minh,Python Developer,1,Công nghệ thông tin,junior
18742,1680572199000,Hồ Chí Minh,DevOps Engineer,3,Công nghệ thông tin,junior
18743,1704622760000,Hồ Chí Minh,Data Scientist,2,Công nghệ thông tin,fresher
18744,1732653072000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,junior
18745,1717198753000,Đà Nẵng,Backend Developer,1,Công nghệ thông tin,fresher
18746,1700921571000,Hà Nội,NodeJs,1,Công nghệ thông tin,middle
18747,1723360214000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,junior
18748,1720007639000,Hà Nội,Backend Developer,3,Công nghệ thông tin,senior
18749,1680096797000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,fresher
18750,1694666318000,Hồ Chí Minh,Backend Developer,2,Công nghệ thông tin,intern
18751,1685116645000,Hà Nội,Data Scientist,1,Công nghệ thông tin,middle
18752,1696395039000,Hà Nội,Java Developer,2,Công nghệ thông tin,intern
18753,1681239921000,Hồ Chí Minh,Data Scientist,2,Công nghệ thông tin,senior
18754,1684171708000,Hà Nội,Python Developer,1,Công nghệ thông tin,junior
18755,1705083953000,Hồ Chí Minh,Java Developer,3,Công nghệ thông tin,intern
18756,1676584938000,Đà Nẵng,Java Developer,1,Công nghệ thông tin,middle
18757,1727236629000,Hà Nội,ReactJs,1,Công nghệ thông tin,senior
18758,1678757735000,Hà Nội,Frontend Developer,1,Công nghệ thông tin,senior
18759,1686411732000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,fresher
18760,1686716786000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,middle
18761,1683420793000,Hà Nội,DevOps Engineer,1,Công nghệ thông tin,junior
18762,1705670601000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,fresher
18763,1731760375000,Hà Nội,Java Developer,3,Công nghệ thông tin,intern
18764,1702138383000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,senior
18765,1703837130000,Hà Nội,Backend Developer,3,Công nghệ thông tin,middle
18766,1690586880000,Hồ Chí Minh,Backend Developer,2,Công nghệ thông tin,intern
18767,1709472040000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,middle
18768,1681725489000,Hà Nội,NodeJs,1,Công nghệ thông tin,fresher
18769,1682994049000,Hà Nội,ReactJs,2,Công nghệ thông tin,middle
18770,1723043078000,Hà Nội,Data Scientist,3,Công nghệ thông tin,intern
18771,1729097493000,Hồ Chí Minh,ReactJs,1,Công nghệ thông tin,senior
18772,1676534820000,Hồ Chí Minh,ReactJs,1,Công nghệ thông tin,junior
18773,1701027422000,Hồ Chí Minh,Java Developer,3,Công nghệ thông tin,intern
18774,1716803530000,Đà Nẵng,ReactJs,3,Công nghệ thông tin,intern
18775,1714287847000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,junior
18776,1710874900000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,intern
18777,1690704730000,Hà Nội,Backend Developer,1,Công nghệ thông tin,junior
18778,1681818644000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,middle
18779,1706297837000,Hà Nội,Backend Developer,1,Công nghệ thông tin,junior
18780,1680895014000,Hà Nội,Backend Developer,3,Công nghệ thông tin,junior
18781,1728978454000,Hà Nội,Python Developer,2,Công nghệ thông tin,fresher
18782,1692737332000,Hồ Chí Minh,Backend Developer,3,Công nghệ thông tin,intern
18783,1683016633000,Hà Nội,NodeJs,3,Công nghệ thông tin,senior
18784,1698333941000,Hà Nội,DevOps Engineer,3,Công nghệ thông tin,fresher
18785,1691603118000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,intern
18786,1707789264000,Hồ Chí Minh,DevOps Engineer,1,Công nghệ thông tin,senior
18787,1708121412000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,intern
18788,1707986464000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,middle
18789,1682712976000,Hà Nội,Data Scientist,2,Công nghệ thông tin,middle
18790,1680618374000,Hồ Chí Minh,Data Scientist,1,Công nghệ thông tin,middle
18791,1690299179000,Hà Nội,Backend Developer,3,Công nghệ thông tin,senior
18792,1726408573000,Hồ Chí Minh,Frontend Developer,1,Công nghệ thông tin,middle
18793,1689735522000,Hồ Chí Minh,DevOps Engineer,3,Công nghệ thông tin,fresher
18794,1695940380000,Hà Nội,ReactJs,1,Công nghệ thông tin,junior
18795,1734685131000,Hà Nội,Backend Developer,3,Công nghệ thông tin,fresher
18796,1724541131000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,intern
18797,1717283819000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,junior
18798,1675745637000,Đà Nẵng,Python Developer,2,Công nghệ thông tin,fresher
18799,1708164900000,Hà Nội,Frontend Developer,1,Công nghệ thông tin,fresher
18800,1678958823000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,fresher
18801,1732986241000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,junior
18802,1676895268000,Hà Nội,Data Scientist,2,Công nghệ thông tin,junior
18803,1692337700000,Hà Nội,Backend Developer,3,Công nghệ thông tin,fresher
18804,1687642981000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,intern
18805,1690802942000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,senior
18806,1727725464000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,fresher
18807,1678004826000,Đà Nẵng,Java Developer,1,Công nghệ thông tin,intern
18808,1734514895000,Hồ Chí Minh,DevOps Engineer,3,Công nghệ thông tin,intern
18809,1735087386000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,senior
18810,1687579869000,Hồ Chí Minh,NodeJs,1,Công nghệ thông tin,senior
18811,1709766539000,Đà Nẵng,Backend Developer,2,Công nghệ thông tin,middle
18812,1709030078000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,intern
18813,1685178937000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,middle
18814,1723133122000,Hồ Chí Minh,NodeJs,2,Công nghệ thông tin,middle
18815,1683027731000,Hồ Chí Minh,ReactJs,2,Công nghệ thông tin,intern
18816,1698886452000,Hồ Chí Minh,ReactJs,2,Công nghệ thông tin,senior
18817,1713963585000,Hồ Chí Minh,ReactJs,1,Công nghệ thông tin,fresher
18818,1691920873000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,intern
18819,1712939680000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,intern
18820,1715743424000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,middle
18821,1722497038000,Hà Nội,Python Developer,1,Công nghệ thông tin,fresher
18822,1709219454000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,intern
18823,1697813870000,Hồ Chí Minh,Frontend Developer,2,Công nghệ thông tin,fresher
18824,1718480096000,Hà Nội,Python Developer,3,Công nghệ thông tin,junior
18825,1691516410000,Hà Nội,Backend Developer,2,Công nghệ thông tin,senior
18826,1685615071000,Hồ Chí Minh,NodeJs,3,Công nghệ thông tin,fresher
18827,1684898663000,Đà Nẵng,DevOps Engineer,3,Công nghệ thông tin,middle
18828,1686292592000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,intern
18829,1734645968000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,junior
18830,1711546778000,Hà Nội,Backend Developer,2,Công nghệ thông tin,senior
18831,1674287935000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,intern
18832,1707630243000,Hà Nội,Python Developer,3,Công nghệ thông tin,senior
18833,1719884162000,Hồ Chí Minh,DevOps Engineer,1,Công nghệ thông tin,junior
18834,1691741682000,Hồ Chí Minh,Data Scientist,2,Công nghệ thông tin,fresher
18835,1719449957000,Đà Nẵng,Frontend Developer,3,Công nghệ thông tin,junior
18836,1680431954000,Hà Nội,Backend Developer,2,Công nghệ thông tin,intern
18837,1698389716000,Đà Nẵng,ReactJs,3,Công nghệ thông tin,junior
18838,1682052516000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,senior
18839,1697351323000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,fresher
18840,1682103297000,Hà Nội,NodeJs,2,Công nghệ thông tin,fresher
18841,1729952264000,Hà Nội,Backend Developer,2,Công nghệ thông tin,middle
18842,1729362643000,Hà Nội,Data Scientist,3,Công nghệ thông tin,junior
18843,1681183236000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,senior
18844,1692228126000,Hà Nội,NodeJs,3,Công nghệ thông tin,senior
18845,1703973562000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,senior
18846,1710010326000,Hà Nội,Data Scientist,3,Công nghệ thông tin,fresher
18847,1684898252000,Đà Nẵng,Data Scientist,2,Công nghệ thông tin,middle
18848,1697209108000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,junior
18849,1709831024000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,junior
18850,1730983272000,Đà Nẵng,Java Developer,3,Công nghệ thông tin,senior
18851,1684823137000,Đà Nẵng,ReactJs,3,Công nghệ thông tin,senior
18852,1715699505000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,senior
18853,1719190390000,Hà Nội,Java Developer,2,Công nghệ thông tin,middle
18854,1735477034000,Hà Nội,Java Developer,3,Công nghệ thông tin,middle
18855,1688762178000,Hà Nội,Python Developer,1,Công nghệ thông tin,middle
18856,1700434065000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,fresher
18857,1715681445000,Hồ Chí Minh,NodeJs,3,Công nghệ thông tin,middle
18858,1711034804000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,junior
18859,1730248578000,Hà Nội,Backend Developer,1,Công nghệ thông tin,intern
18860,1730761013000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,junior
18861,1711054835000,Hà Nội,NodeJs,2,Công nghệ thông tin,intern
18862,1712898852000,Hà Nội,NodeJs,3,Công nghệ thông tin,junior
18863,1726470855000,Hà Nội,Python Developer,1,Công nghệ thông tin,senior
18864,1735127374000,Hồ Chí Minh,DevOps Engineer,1,Công nghệ thông tin,middle
18865,1698134832000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,middle
18866,1730452119000,Hồ Chí Minh,Python Developer,2,Công nghệ thông tin,senior
18867,1722238399000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,middle
18868,1682859658000,Hồ Chí Minh,Frontend Developer,2,Công nghệ thông tin,fresher
18869,1713892537000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,senior
18870,1724899596000,Đà Nẵng,Backend Developer,1,Công nghệ thông tin,senior
18871,1672873715000,Hồ Chí Minh,Python Developer,2,Công nghệ thông tin,fresher
18872,1696821148000,Hà Nội,Data Scientist,1,Công nghệ thông tin,fresher
18873,1697596115000,Đà Nẵng,Frontend Developer,2,Công nghệ thông tin,intern
18874,1711745841000,Đà Nẵng,ReactJs,2,Công nghệ thông tin,fresher
18875,1718478322000,Hồ Chí Minh,Frontend Developer,2,Công nghệ thông tin,middle
18876,1686958537000,Hồ Chí Minh,DevOps Engineer,1,Công nghệ thông tin,intern
18877,1697739197000,Hồ Chí Minh,NodeJs,1,Công nghệ thông tin,senior
18878,1731350231000,Hồ Chí Minh,DevOps Engineer,3,Công nghệ thông tin,senior
18879,1684726238000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,senior
18880,1721892058000,Đà Nẵng,Backend Developer,1,Công nghệ thông tin,middle
18881,1695087498000,Đà Nẵng,Java Developer,1,Công nghệ thông tin,senior
18882,1719311514000,Hà Nội,Java Developer,3,Công nghệ thông tin,fresher
18883,1675278181000,Hà Nội,Data Scientist,1,Công nghệ thông tin,middle
18884,1728838891000,Đà Nẵng,Data Scientist,1,Công nghệ thông tin,fresher
18885,1697681518000,Hà Nội,DevOps Engineer,3,Công nghệ thông tin,senior
18886,1699359186000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,junior
18887,1731446213000,Hồ Chí Minh,Python Developer,1,Công nghệ thông tin,senior
18888,1713038622000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,middle
18889,1699549077000,Hà Nội,Python Developer,2,Công nghệ thông tin,senior
18890,1692242195000,Hà Nội,Python Developer,1,Công nghệ thông tin,junior
18891,1698326415000,Đà Nẵng,Java Developer,3,Công nghệ thông tin,intern
18892,1691332511000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,fresher
18893,1714826828000,Đà Nẵng,Java Developer,1,Công nghệ thông tin,senior
18894,1685224647000,Hồ Chí Minh,DevOps Engineer,3,Công nghệ thông tin,junior
18895,1728120792000,Đà Nẵng,ReactJs,2,Công nghệ thông tin,senior
18896,1701820216000,Đà Nẵng,ReactJs,2,Công nghệ thông tin,fresher
18897,1735277755000,Hồ Chí Minh,NodeJs,3,Công nghệ thông tin,fresher
18898,1717588076000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,intern
18899,1704120435000,Hà Nội,DevOps Engineer,3,Công nghệ thông tin,senior
18900,1695323419000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,senior
18901,1682090173000,Hồ Chí Minh,Data Scientist,2,Công nghệ thông tin,intern
18902,1707852569000,Đà Nẵng,Frontend Developer,3,Công nghệ thông tin,fresher
18903,1694118498000,Đà Nẵng,Java Developer,1,Công nghệ thông tin,senior
18904,1682127034000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,fresher
18905,1729547096000,Hồ Chí Minh,Python Developer,1,Công nghệ thông tin,middle
18906,1672563947000,Hà Nội,Backend Developer,1,Công nghệ thông tin,intern
18907,1706701101000,Hồ Chí Minh,Backend Developer,3,Công nghệ thông tin,fresher
18908,1719308792000,Hồ Chí Minh,Python Developer,1,Công nghệ thông tin,middle
18909,1731248479000,Hà Nội,Java Developer,2,Công nghệ thông tin,senior
18910,1685645508000,Hà Nội,Frontend Developer,3,Công nghệ thông tin,middle
18911,1712731028000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,senior
18912,1689389920000,Đà Nẵng,Backend Developer,3,Công nghệ thông tin,senior
18913,1692908604000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,intern
18914,1690504247000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,intern
18915,1697125763000,Hà Nội,NodeJs,3,Công nghệ thông tin,fresher
18916,1707037675000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,senior
18917,1723521246000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,junior
18918,1690889353000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,senior
18919,1706828656000,Hà Nội,Java Developer,2,Công nghệ thông tin,fresher
18920,1700727467000,Hồ Chí Minh,DevOps Engineer,1,Công nghệ thông tin,junior
18921,1724523348000,Đà Nẵng,Backend Developer,1,Công nghệ thông tin,junior
18922,1699350768000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,senior
18923,1688940185000,Hồ Chí Minh,Java Developer,3,Công nghệ thông tin,junior
18924,1703012866000,Đà Nẵng,Data Scientist,1,Công nghệ thông tin,senior
18925,1710806620000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,intern
18926,1682546099000,Hà Nội,ReactJs,1,Công nghệ thông tin,middle
18927,1732643448000,Đà Nẵng,Python Developer,2,Công nghệ thông tin,senior
18928,1676375287000,Hồ Chí Minh,NodeJs,3,Công nghệ thông tin,middle
18929,1699665091000,Hà Nội,ReactJs,1,Công nghệ thông tin,intern
18930,1692945522000,Đà Nẵng,Java Developer,1,Công nghệ thông tin,fresher
18931,1703713865000,Đà Nẵng,Frontend Developer,3,Công nghệ thông tin,senior
18932,1693772833000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,senior
18933,1706187479000,Hà Nội,Python Developer,2,Công nghệ thông tin,junior
18934,1680019872000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,intern
18935,1696898829000,Hà Nội,NodeJs,3,Công nghệ thông tin,intern
18936,1732409522000,Hà Nội,ReactJs,2,Công nghệ thông tin,middle
18937,1722766511000,Hà Nội,Java Developer,2,Công nghệ thông tin,fresher
18938,1693020165000,Đà Nẵng,ReactJs,3,Công nghệ thông tin,fresher
18939,1683851722000,Hà Nội,Data Scientist,1,Công nghệ thông tin,junior
18940,1734196226000,Hà Nội,ReactJs,1,Công nghệ thông tin,middle
18941,1674535143000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,intern
18942,1695630485000,Hà Nội,Python Developer,3,Công nghệ thông tin,fresher
18943,1679531144000,Hồ Chí Minh,Backend Developer,3,Công nghệ thông tin,middle
18944,1727245416000,Hà Nội,Java Developer,3,Công nghệ thông tin,junior
18945,1702270286000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,fresher
18946,1677892960000,Hà Nội,Backend Developer,2,Công nghệ thông tin,middle
18947,1732435654000,Hà Nội,ReactJs,2,Công nghệ thông tin,intern
18948,1696729786000,Hà Nội,Backend Developer,2,Công nghệ thông tin,fresher
18949,1702806287000,Hà Nội,Data Scientist,1,Công nghệ thông tin,middle
18950,1673034792000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,intern
18951,1672715896000,Hồ Chí Minh,Data Scientist,1,Công nghệ thông tin,junior
18952,1687072144000,Hồ Chí Minh,Backend Developer,3,Công nghệ thông tin,junior
18953,1734357511000,Hà Nội,NodeJs,1,Công nghệ thông tin,senior
18954,1692555203000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,junior
18955,1715083938000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,fresher
18956,1733775666000,Hà Nội,Python Developer,3,Công nghệ thông tin,fresher
18957,1688585840000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,junior
18958,1733351052000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,fresher
18959,1688031572000,Hà Nội,DevOps Engineer,3,Công nghệ thông tin,junior
18960,1680109241000,Hồ Chí Minh,Python Developer,1,Công nghệ thông tin,fresher
18961,1685650680000,Hà Nội,Java Developer,3,Công nghệ thông tin,senior
18962,1687484730000,Đà Nẵng,ReactJs,2,Công nghệ thông tin,junior
18963,1725551041000,Hà Nội,Data Scientist,1,Công nghệ thông tin,middle
18964,1727880880000,Hà Nội,ReactJs,2,Công nghệ thông tin,fresher
18965,1714471818000,Hồ Chí Minh,DevOps Engineer,3,Công nghệ thông tin,fresher
18966,1690709006000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,junior
18967,1690820297000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,intern
18968,1675673165000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,middle
18969,1691305478000,Hà Nội,Python Developer,1,Công nghệ thông tin,middle
18970,1683681087000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,intern
18971,1677116005000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,senior
18972,1721852479000,Hà Nội,Frontend Developer,1,Công nghệ thông tin,senior
18973,1716075296000,Đà Nẵng,Data Scientist,1,Công nghệ thông tin,intern
18974,1690907011000,Hà Nội,NodeJs,2,Công nghệ thông tin,senior
18975,1697833031000,Hà Nội,Java Developer,2,Công nghệ thông tin,intern
18976,1734116017000,Hồ Chí Minh,ReactJs,3,Công nghệ thông tin,fresher
18977,1709643838000,Đà Nẵng,Backend Developer,1,Công nghệ thông tin,fresher
18978,1677004189000,Hà Nội,DevOps Engineer,1,Công nghệ thông tin,senior
18979,1676621159000,Hồ Chí Minh,ReactJs,1,Công nghệ thông tin,middle
18980,1727641407000,Hồ Chí Minh,Java Developer,3,Công nghệ thông tin,middle
18981,1688921294000,Hà Nội,ReactJs,2,Công nghệ thông tin,middle
18982,1719336215000,Hồ Chí Minh,NodeJs,3,Công nghệ thông tin,junior
18983,1692513173000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,junior
18984,1696913374000,Hồ Chí Minh,DevOps Engineer,1,Công nghệ thông tin,senior
18985,1700390906000,Hồ Chí Minh,DevOps Engineer,3,Công nghệ thông tin,middle
18986,1684508965000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,intern
18987,1695432295000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,middle
18988,1729531526000,Đà Nẵng,Java Developer,3,Công nghệ thông tin,fresher
18989,1687854758000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,fresher
18990,1684023616000,Đà Nẵng,ReactJs,2,Công nghệ thông tin,junior
18991,1706963196000,Hồ Chí Minh,DevOps Engineer,3,Công nghệ thông tin,junior
18992,1733122066000,Đà Nẵng,Java Developer,3,Công nghệ thông tin,fresher
18993,1709966808000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,senior
18994,1693030949000,Hà Nội,Python Developer,2,Công nghệ thông tin,senior
18995,1678714163000,Hồ Chí Minh,ReactJs,3,Công nghệ thông tin,senior
18996,1688047206000,Hà Nội,Python Developer,2,Công nghệ thông tin,senior
